鹽埕區立體停車場,120.2863,22.624785
翰品酒店高雄(限客人使用),120.285402,22.624743
翰品酒店高雄(限住客使用),120.285402,22.624743
台南市新市區樹谷園區公有停車場(自備線),120.261187,23.104525
台南新化區公所,120.31099,23.038546
新光三越高雄三多店,120.30683,22.613896
瓜瓜園地瓜生態故事館,120.308413,23.026086
高雄大遠百,120.304293,22.612468
永康科技工業區,120.278435,23.041297
致穩商旅,120.240462,23.041108
高雄 - 特斯拉亞洲新灣區超級充電站,120.302255,22.603953
VOLVO(僅供出場車使用),120.224681,23.029465
高雄 - 特斯拉亞洲新灣區超級充電站,120.302255,22.603953
Toyota北台南營業所(供出場車使用),120.220905,23.025193
汎德台南永康展示中心(限BMW客戶使用),120.214491,23.020913
台鋁MLD,120.302318,22.602918
長磯建設 綠澗築,120.182292,23.024306
南創工業區停車場,120.158936,23.034031
統一夢時代購物中心,120.308221,22.594763
台南大員皇冠假日酒店,120.148613,22.999782
高雄富野渡假酒店(限住客使用),120.320454,22.59836
運河路停車場,120.160542,22.997775
華園大飯店草衙館,NULL,NULL
永華,120.158436,22.990893
高雄草衙道,120.330673,22.582309
Costco 好市多 台南店,120.192702,23.010628
豐田岡山營業所,120.289728,22.8039
台南汎德永華服務中心(限BMW客戶使用),120.176826,22.990751
樹屋文旅(限客人使用),120.179619,22.990759
臺南市政府附設停車場,120.184807,22.992835
大億麗緻酒店,120.197643,22.988156
煙波飯店(限客人使用),120.199906,22.988737
臺南晶英酒店(限客人使用),120.199673,22.988035
新光三越台南新天地(限客人使用),120.19998,22.986832
首相飯店地下停車場(限客人使用),120.207836,22.999278
台南大遠百,120.214957,22.996539
成功大學-大學路停車場,120.215861,22.996132
臺南市環保局停車場,120.235333,22.984015
台鉅美妝觀光工廠,120.257184,22.988638
仁德市場處停車場,120.253557,22.972712
Le Coin 21民宿(限住客使用),120.252529,22.965086
台南 - 特斯拉奇美博物館超級充電站,120.221236,22.934449
IWS 台南站(限客戶使用),120.27752,22.928612
烏日高鐵重劃廣停五停車場,120.594685,24.110958
烏日高鐵重劃廣停四停車場,120.600601,24.108624
烏日高鐵重劃廣停三停車場,120.603669,24.108023
烏日高鐵重劃廣停二停車場,120.60857,24.10607
台中市烏日區公所,120.623915,24.104509
烏日興祥街停車場,120.639205,24.105813
臺中市環保局東南區清潔隊,120.646925,24.110916
BMW 汎德台中復興展示中心,120.648548,24.110916
NISSAN 烏日,120.649249,24.111138
Iws烏日站,120.615365,24.114157
樹德停車場,120.654051,24.118524
大慶停車場,120.648952,24.120098
臺中市南區區公所,120.663924,24.117265
翔源輪胎,120.652325,24.146779
歐德傢俱 - 文心旗艦店(限客人使用),120.646606,24.149721
台中汎德文心服務中心(限BMW客戶使用),120.646645,24.151745
臺中市中興地政事務所,120.653828,24.153628
南平停車場,120.665626,24.124227
東興立體停車場,120.65437,24.156374
國立公共資訊圖書館停車,120.671583,24.12896
市政公園地下停車場B1,120.644351,24.160872
"府後街地下停車場 ",120.675073,24.13618
市政府惠中樓B1 十格位,120.648486,24.161496
"臺中市政府地政局1F停車場 ",120.673725,24.136228
臺中市政府警察局第一分局停車場,120.676065,24.13848
臺中市政府-市政中心B2停車場,120.648486,24.161496
臺中市政府交通局本部停車場,120.678145,24.139195
台中大遠百,120.644598,24.162925
台中新光三越,120.642809,24.163547
台中草悟道,120.665175,24.149754
惠安停車場,120.642164,24.163794
台中草悟道,120.665175,24.149754
台中國家劇院地下停車場,120.641289,24.162607
惠來立體停車場(一座故障),120.639611,24.159573
臺中市政府州廳辦公室前方公有收費停車場,120.678673,24.138751
秋紅谷停車場,120.640389,24.167165
廣停六停車場,120.676095,24.113902
朝富停車場,120.637939,24.165171
中市西屯區公所,120.63343,24.165766
台中市大里地政事務所,120.685518,24.110434
輕井沢足體會館(限客人使用),120.634952,24.160298
台中日月千禧酒店(限客人使用),120.64212,24.156879
國立興大附中地下停車場,120.683888,24.108535
龍富路公有停車場,120.630771,24.160284
Toyota中台中所,120.629049,24.158376
國立興大附中地下停車場,120.683888,24.108535
超維汽車-台中環中(限客戶使用),120.524145,24.154123
Volvo展示廳(限客戶使用),120.6249,24.151522
國光花市停車場,120.683337,24.103783
新厝停車場,120.628952,24.145514
廣兼停八停車場,120.686959,24.102709
文山水資源回收中心,120.617263,24.139637
大里運動公園地下停車場,120.685322,24.101102
清新溫泉飯店,120.588709,24.137994
清新溫泉飯店,120.588709,24.137994
台中市大里區公所,120.678098,24.099441
臺中市文山垃圾焚化廠,120.617263,24.139637
臺中市大里戶政事務所,120.676973,24.098127
多元綠動 台中工業區充電站,120.595164,24.170295
多元綠動 台中工業區充電站,120.595164,24.170295
Toyota 東海營業所(限客人使用),120.613051,24.171338
NISSAN 大里,120.682924,24.098417
台數科 6464 top MSO(私人),120.684924,24.096946
福恩停車場,120.614577,24.182557
仁堤停車場,120.699565,24.098731
特斯拉 J Mall 超級充電站,120.615287,24.183819
旭益汽車百貨中科店,120.621529,24.190639
裕元花園酒店,120.624099,24.179905
順天環匯B2充電停車位,120.63597,24.172706
水雲端旗艦概念旅館(限客人使用),120.635,24.174105
朗日牙藝牙醫診所(限客人使用),120.637335,24.175272
大誠立體停車場,120.679274,24.144716
文修停車場露天,120.642695,24.185249
探索私旅,120.646296,24.184698
光大停車場,120.675709,24.148833
中央公園停車場,120.654183,24.176014
福音街停車場,120.681198,24.146777
NISSAN 西屯(限客戶使用),120.664491,24.172405
台中公園地下停車場,120.682781,24.145422
水湳經貿園區地下停車場,120.658237,24.180061
新平停車場,120.660991,24.185052
台中新興停車場,120.684851,24.146374
臺中市環保局北屯區清潔隊(私人),120.661637,24.187607
迪卡儂台中北屯店,120.659674,24.190824
兆品酒店台中,120.667344,24.19135
兆品酒店台中,120.667344,24.19135
干城立體停車場,120.687945,24.142864
台中秀泰站前店-S1館,120.690239,24.140485
歐德傢俱 - 環中旗艦店(限客戶使用),120.673082,24.201318
台中秀泰站前店-S2館,120.692083,24.140604
南京立體停車場,120.690747,24.140116
BMW台中汎德崇德展示中心(限客戶使用),120.686054,24.191786
新建國市場停車場,120.693558,24.133975
松竹停車場,120.683039,24.180202
一心停車場,120.702105,24.139145
台中民俗公園地下停車場,120.687427,24.174397
中市北區區公所,120.6823,24.165626
中市東區區公所,120.703409,24.136422
永興停車場,120.681941,24.164989
健行停車場,120.672515,24.1605
福仁實業,120.512862,24.206119
台中市龍井區公所,120.545929,24.192893
台中港 三井,120.517435,24.257093
公有停車場港埠路,120.543254,24.266886
信心停車場,120.702273,24.134509
臺中市立港區藝術中心,120.55842,24.269632
旭益汽車百貨梧棲店,120.555276,24.249412
